section_id,year,term,prompt_type,comment_text
F2021-largeclass,2021,Fall,change,The material was very unorganized and at times hard to follow. All the materials for the weeks assignments were very hard to follow. There was no sense of direction and the material (including unnecessary material) were all posted in one list.
F2021-largeclass,2021,Fall,change,Label the videos or put into one big video
F2021-largeclass,2021,Fall,change,i would post study guides as well
F2021-largeclass,2021,Fall,change,I feel like giving students more access to practice problems and reviews will allow for better comprehension of material
F2021-largeclass,2021,Fall,change,f
F2021-largeclass,2021,Fall,change,Study guide or more practice problems
F2021-largeclass,2021,Fall,change,None
F2021-largeclass,2021,Fall,change,I wouldn’t change a thing.
F2021-largeclass,2021,Fall,change,N/A
F2021-largeclass,2021,Fall,change,nothing
F2021-largeclass,2021,Fall,change,"The only way to encourage learning is to have classes in person. Or, at least synchronous online."
F2021-largeclass,2021,Fall,change,nothing honestly
F2021-largeclass,2021,Fall,change,More communication with Professor and less heavily graded assignments
F2021-largeclass,2021,Fall,change,Make the lectures more manageable
F2021-largeclass,2021,Fall,change,Give more assignments
F2021-largeclass,2021,Fall,change,N/A
F2021-largeclass,2021,Fall,change,I would reorganize the modules and re-title the files. It isn’t always clear what files contain based on their current titles.
F2021-largeclass,2021,Fall,change,Make the modules page look less overwhelming.
F2021-largeclass,2021,Fall,change,"I would not be able to tell you, as I imagine structuring a class is actually very difficult."
F2021-largeclass,2021,Fall,change,"Add more detail to the slides, when taking notes it is difficult to discern what is important and what is irrelevant to the course from the slides alone."
F2021-largeclass,2021,Fall,change,"I would have a mandatory meeting for the fully remote students at least once a month, to check on student progress."
F2021-largeclass,2021,Fall,change,nothing
F2021-largeclass,2021,Fall,change,"My biggest gripe with this class is the Canvas organization/ There was only one module for all of the content; had this been broken down into one module per chapter, that would have been very helpful."
F2021-largeclass,2021,Fall,change,"Not much, maybe be a little more interactive with students."
F2021-largeclass,2021,Fall,change,Nothing
F2021-largeclass,2021,Fall,change,I would structure the canvas site so that each lecture had a module and outline more what videos needed to be watched at what times.
F2021-largeclass,2021,Fall,change,Make the homework more similar to the lectures
F2021-largeclass,2021,Fall,change,I would add more information on the slides that relate to the homework.
F2021-largeclass,2021,Fall,change,Less homework
F2021-largeclass,2021,Fall,change,Organize the lectures so they are listed in one folder but overall enjoyed the class.
F2021-largeclass,2021,Fall,change,I would label the videos better and try to consolidate them. It was confusing to review lectures later on.
F2021-largeclass,2021,Fall,change,I would prepare a script for the videos and or use a different method. Watching 5+ videos for just one lecture is overwhelming.
F2021-largeclass,2021,Fall,change,"I would not post so many videos as he does. They are split up very oddly and I have to keep opening tabs for them, and it is just very annoying."
F2021-largeclass,2021,Fall,change,a
F2021-largeclass,2021,Fall,change,nothing
F2021-largeclass,2021,Fall,change,"canvas setup was confusing, a lot of links in modules"
F2021-largeclass,2021,Fall,change,More HW assignments
F2021-largeclass,2021,Fall,change,I would do nothing differently as it was done well
F2021-largeclass,2021,Fall,change,N/a
F2021-largeclass,2021,Fall,change,nothing
F2021-largeclass,2021,Fall,change,"I would organize the material files better. For example, I will put all the additional materials into a pdf file (because these are all links). Putting too many files sometimes makes me feel overwhelmed and lost."
F2021-largeclass,2021,Fall,change,Break assignments up so as to halve intensity but double frequency. This would allow better solidification of topics that lie between the larger sections of the course.
F2021-largeclass,2021,Fall,change,I would separate the lectures in modules to make them more organized.
F2021-largeclass,2021,Fall,change,Nothing at all. Professor Ely was very effective in teaching the material.
F2021-largeclass,2021,Fall,change,"It is unfortunate because of Covid–19, but I would have liked to see the professor live rather than as recorded lectures."
F2021-largeclass,2021,Fall,change,"I would organize the Canvas site better so that everything was in separate modules instead of just one. Also, I would separate the required material from the complementary material."
F2021-largeclass,2021,Fall,change,do the same thing
F2021-largeclass,2021,Fall,change,"In Canvas, in Modules, there was a great deal of material that was additional and this made each section very disorganized and there was too much material to sort through. It was be better is the lecture and primary material was prioritized first in the list and all the other additional material was sorted out more."
F2021-largeclass,2021,Fall,growth,making us think of the problems ourselves and encouraging us to try them without his help first
F2021-largeclass,2021,Fall,growth,Professor Romulo gave us all the course materials that we need in order to understand the difficult concepts.
F2021-largeclass,2021,Fall,growth,By providing the basics of operations management that can be applied to more complex situations
F2021-largeclass,2021,Fall,growth,Professor Ely truly cares for his students. He responds fast to our questions.
F2021-largeclass,2021,Fall,growth,This course has caused me to overanalyze everything and honestly made my test taking anxiety even worse because of the interestingly worded questions and the high amount of points per question.
F2021-largeclass,2021,Fall,growth,"Absolutely, the professor is very thorough with his lectures and explains all the material in an effective manner. I learned a lot from him this semester"
F2021-largeclass,2021,Fall,growth,"Always nice and positive, very organized class."
F2021-largeclass,2021,Fall,growth,The material was challenging but taught in an efficient way which has given me a lot of knowledge.
F2021-largeclass,2021,Fall,growth,N/A
F2021-largeclass,2021,Fall,growth,I really like how there were plenty of examples given that explained not only how to arrive at the answer but why that was the answer. Seeing all the graphs and how changing certain variables manipulated the final equation and what that meant in the real world was extremely fascinating.
F2021-largeclass,2021,Fall,growth,Professor Ely explained things with a lot of detail and I thoroughly enjoyed taking his class.
F2021-largeclass,2021,Fall,growth,"It has definitely showed me that my test taking skills need to improve. Whenever approached by a problem on the HWs, I find myself panicked even though I went over the lecture videos and felt prepared. As such, it led to my poor performance on the first quizzes."
